b_barony0225j;Barony0225j;Barony0225j;Barony0225j;;Barony0225j;;;;;;;;;x
c_province0226_adj;Province0226;Province0226;Province0226;;Province0226;;;;;;;;;x
b_province0226;Province0226;Province0226;Province0226;;Province0226;;;;;;;;;x
b_barony0226d;Barony0226d;Barony0226d;Barony0226d;;Barony0226d;;;;;;;;;x
b_barony0226e;Barony0226e;Barony0226e;Barony0226e;;Barony0226e;;;;;;;;;x
b_barony0226f;Barony0226f;Barony0226f;Barony0226f;;Barony0226f;;;;;;;;;x
b_barony0226g;Barony0226g;Barony0226g;Barony0226g;;Barony0226g;;;;;;;;;x
b_barony0226h;Barony0226h;Barony0226h;Barony0226h;;Barony0226h;;;;;;;;;x
b_barony0226i;Barony0226i;Barony0226i;Barony0226i;;Barony0226i;;;;;;;;;x
b_barony0226j;Barony0226j;Barony0226j;Barony0226j;;Barony0226j;;;;;;;;;x
c_province0227_adj;Province0227;Province0227;Province0227;;Province0227;;;;;;;;;x
b_province0227;Province0227;Province0227;Province0227;;Province0227;;;;;;;;;x
b_barony0227d;Barony0227d;Barony0227d;Barony0227d;;Barony0227d;;;;;;;;;x
b_barony0227e;Barony0227e;Barony0227e;Barony0227e;;Barony0227e;;;;;;;;;x
b_barony0227f;Barony0227f;Barony0227f;Barony0227f;;Barony0227f;;;;;;;;;x
b_barony0227g;Barony0227g;Barony0227g;Barony0227g;;Barony0227g;;;;;;;;;x
b_barony0227h;Barony0227h;Barony0227h;Barony0227h;;Barony0227h;;;;;;;;;x
b_barony0227i;Barony0227i;Barony0227i;Barony0227i;;Barony0227i;;;;;;;;;x
b_barony0227j;Barony0227j;Barony0227j;Barony0227j;;Barony0227j;;;;;;;;;x
c_province0228_adj;Province0228;Province0228;Province0228;;Province0228;;;;;;;;;x
b_province0228;Province0228;Province0228;Province0228;;Province0228;;;;;;;;;x
b_barony0228d;Barony0228d;Barony0228d;Barony0228d;;Barony0228d;;;;;;;;;x
b_barony0228e;Barony0228e;Barony0228e;Barony0228e;;Barony0228e;;;;;;;;;x
b_barony0228f;Barony0228f;Barony0228f;Barony0228f;;Barony0228f;;;;;;;;;x
b_barony0228g;Barony0228g;Barony0228g;Barony0228g;;Barony0228g;;;;;;;;;x
b_barony0228h;Barony0228h;Barony0228h;Barony0228h;;Barony0228h;;;;;;;;;x
b_barony0228i;Barony0228i;Barony0228i;Barony0228i;;Barony0228i;;;;;;;;;x
b_barony0228j;Barony0228j;Barony0228j;Barony0228j;;Barony0228j;;;;;;;;;x
d_romi;Romi;Romi;Romi;;Romi;;;;;;;;;x
d_romi_adj;Romi;Romi;Romi;;Romi;;;;;;;;;x
c_romi_adj;Romi;Romi;Romi;;Romi;;;;;;;;;x
b_romi;Romi;Romi;Romi;;Romi;;;;;;;;;x
b_barony0229d;Barony0229d;Barony0229d;Barony0229d;;Barony0229d;;;;;;;;;x
b_barony0229e;Barony0229e;Barony0229e;Barony0229e;;Barony0229e;;;;;;;;;x
b_barony0229f;Barony0229f;Barony0229f;Barony0229f;;Barony0229f;;;;;;;;;x
b_barony0229g;Barony0229g;Barony0229g;Barony0229g;;Barony0229g;;;;;;;;;x
b_barony0229h;Barony0229h;Barony0229h;Barony0229h;;Barony0229h;;;;;;;;;x
b_barony0229i;Barony0229i;Barony0229i;Barony0229i;;Barony0229i;;;;;;;;;x
b_barony0229j;Barony0229j;Barony0229j;Barony0229j;;Barony0229j;;;;;;;;;x
c_province0230_adj;Province0230;Province0230;Province0230;;Province0230;;;;;;;;;x
b_province0230;Province0230;Province0230;Province0230;;Province0230;;;;;;;;;x
b_barony0230d;Barony0230d;Barony0230d;Barony0230d;;Barony0230d;;;;;;;;;x
b_barony0230e;Barony0230e;Barony0230e;Barony0230e;;Barony0230e;;;;;;;;;x
b_barony0230f;Barony0230f;Barony0230f;Barony0230f;;Barony0230f;;;;;;;;;x
b_barony0230g;Barony0230g;Barony0230g;Barony0230g;;Barony0230g;;;;;;;;;x
b_barony0230h;Barony0230h;Barony0230h;Barony0230h;;Barony0230h;;;;;;;;;x
b_barony0230i;Barony0230i;Barony0230i;Barony0230i;;Barony0230i;;;;;;;;;x
b_barony0230j;Barony0230j;Barony0230j;Barony0230j;;Barony0230j;;;;;;;;;x
d_friche;Friche;Friche;Friche;;Friche;;;;;;;;;x
d_friche_adj;Friche;Friche;Friche;;Friche;;;;;;;;;x
c_friche_adj;Friche;Friche;Friche;;Friche;;;;;;;;;x
b_friche;Friche;Friche;Friche;;Friche;;;;;;;;;x
b_barony0231d;Barony0231d;Barony0231d;Barony0231d;;Barony0231d;;;;;;;;;x
b_barony0231e;Barony0231e;Barony0231e;Barony0231e;;Barony0231e;;;;;;;;;x
b_barony0231f;Barony0231f;Barony0231f;Barony0231f;;Barony0231f;;;;;;;;;x
b_barony0231g;Barony0231g;Barony0231g;Barony0231g;;Barony0231g;;;;;;;;;x
b_barony0231h;Barony0231h;Barony0231h;Barony0231h;;Barony0231h;;;;;;;;;x
b_barony0231i;Barony0231i;Barony0231i;Barony0231i;;Barony0231i;;;;;;;;;x
b_barony0231j;Barony0231j;Barony0231j;Barony0231j;;Barony0231j;;;;;;;;;x
d_lagrio;Lagrio;Lagrio;Lagrio;;Lagrio;;;;;;;;;x
d_lagrio_adj;Lagrio;Lagrio;Lagrio;;Lagrio;;;;;;;;;x
c_lagrio_adj;Lagrio;Lagrio;Lagrio;;Lagrio;;;;;;;;;x
b_lagrio;Lagrio;Lagrio;Lagrio;;Lagrio;;;;;;;;;x
b_barony0232d;Barony0232d;Barony0232d;Barony0232d;;Barony0232d;;;;;;;;;x
b_barony0232e;Barony0232e;Barony0232e;Barony0232e;;Barony0232e;;;;;;;;;x
b_barony0232f;Barony0232f;Barony0232f;Barony0232f;;Barony0232f;;;;;;;;;x
b_barony0232g;Barony0232g;Barony0232g;Barony0232g;;Barony0232g;;;;;;;;;x
b_barony0232h;Barony0232h;Barony0232h;Barony0232h;;Barony0232h;;;;;;;;;x
b_barony0232i;Barony0232i;Barony0232i;Barony0232i;;Barony0232i;;;;;;;;;x
b_barony0232j;Barony0232j;Barony0232j;Barony0232j;;Barony0232j;;;;;;;;;x
d_tran_traenge;Tran Traenge;Tran Traenge;Tran Traenge;;Tran Traenge;;;;;;;;;x
d_tran_traenge_adj;Tran Traenge;Tran Traenge;Tran Traenge;;Tran Traenge;;;;;;;;;x
c_tran_traenge_adj;Tran Traenge;Tran Traenge;Tran Traenge;;Tran Traenge;;;;;;;;;x
b_tran_traenge;Tran Traenge;Tran Traenge;Tran Traenge;;Tran Traenge;;;;;;;;;x
b_barony0233d;Barony0233d;Barony0233d;Barony0233d;;Barony0233d;;;;;;;;;x
b_barony0233e;Barony0233e;Barony0233e;Barony0233e;;Barony0233e;;;;;;;;;x
b_barony0233f;Barony0233f;Barony0233f;Barony0233f;;Barony0233f;;;;;;;;;x
b_barony0233g;Barony0233g;Barony0233g;Barony0233g;;Barony0233g;;;;;;;;;x
b_barony0233h;Barony0233h;Barony0233h;Barony0233h;;Barony0233h;;;;;;;;;x
b_barony0233i;Barony0233i;Barony0233i;Barony0233i;;Barony0233i;;;;;;;;;x
b_barony0233j;Barony0233j;Barony0233j;Barony0233j;;Barony0233j;;;;;;;;;x
e_elizabethion;Elizabethion;Elizabethion;Elizabethion;;Elizabethion;;;;;;;;;x
e_elizabethion_adj;Elizabethion;Elizabethion;Elizabethion;;Elizabethion;;;;;;;;;x
k_elizion;Elizion;Elizion;Elizion;;Elizion;;;;;;;;;x
k_elizion_adj;Elizion;Elizion;Elizion;;Elizion;;;;;;;;;x
d_elizion;Elizion;Elizion;Elizion;;Elizion;;;;;;;;;x
d_elizion_adj;Elizion;Elizion;Elizion;;Elizion;;;;;;;;;x
c_elizion_adj;Elizion;Elizion;Elizion;;Elizion;;;;;;;;;x
b_elizion;Elizion;Elizion;Elizion;;Elizion;;;;;;;;;x
b_barony0234d;Barony0234d;Barony0234d;Barony0234d;;Barony0234d;;;;;;;;;x
b_barony0234e;Barony0234e;Barony0234e;Barony0234e;;Barony0234e;;;;;;;;;x
b_barony0234f;Barony0234f;Barony0234f;Barony0234f;;Barony0234f;;;;;;;;;x
b_barony0234g;Barony0234g;Barony0234g;Barony0234g;;Barony0234g;;;;;;;;;x
b_barony0234h;Barony0234h;Barony0234h;Barony0234h;;Barony0234h;;;;;;;;;x
b_barony0234i;Barony0234i;Barony0234i;Barony0234i;;Barony0234i;;;;;;;;;x
b_barony0234j;Barony0234j;Barony0234j;Barony0234j;;Barony0234j;;;;;;;;;x
c_province0235_adj;Province0235;Province0235;Province0235;;Province0235;;;;;;;;;x
b_province0235;Province0235;Province0235;Province0235;;Province0235;;;;;;;;;x
b_barony0235d;Barony0235d;Barony0235d;Barony0235d;;Barony0235d;;;;;;;;;x
b_barony0235e;Barony0235e;Barony0235e;Barony0235e;;Barony0235e;;;;;;;;;x
b_barony0235f;Barony0235f;Barony0235f;Barony0235f;;Barony0235f;;;;;;;;;x
b_barony0235g;Barony0235g;Barony0235g;Barony0235g;;Barony0235g;;;;;;;;;x
b_barony0235h;Barony0235h;Barony0235h;Barony0235h;;Barony0235h;;;;;;;;;x
b_barony0235i;Barony0235i;Barony0235i;Barony0235i;;Barony0235i;;;;;;;;;x
b_barony0235j;Barony0235j;Barony0235j;Barony0235j;;Barony0235j;;;;;;;;;x
d_abetnix;Abetnix;Abetnix;Abetnix;;Abetnix;;;;;;;;;x
d_abetnix_adj;Abetnix;Abetnix;Abetnix;;Abetnix;;;;;;;;;x
c_abetnix_adj;Abetnix;Abetnix;Abetnix;;Abetnix;;;;;;;;;x
b_abetnix;Abetnix;Abetnix;Abetnix;;Abetnix;;;;;;;;;x
b_barony0236d;Barony0236d;Barony0236d;Barony0236d;;Barony0236d;;;;;;;;;x
b_barony0236e;Barony0236e;Barony0236e;Barony0236e;;Barony0236e;;;;;;;;;x
b_barony0236f;Barony0236f;Barony0236f;Barony0236f;;Barony0236f;;;;;;;;;x
b_barony0236g;Barony0236g;Barony0236g;Barony0236g;;Barony0236g;;;;;;;;;x
b_barony0236h;Barony0236h;Barony0236h;Barony0236h;;Barony0236h;;;;;;;;;x
b_barony0236i;Barony0236i;Barony0236i;Barony0236i;;Barony0236i;;;;;;;;;x
b_barony0236j;Barony0236j;Barony0236j;Barony0236j;;Barony0236j;;;;;;;;;x
c_province0237_adj;Province0237;Province0237;Province0237;;Province0237;;;;;;;;;x
b_province0237;Province0237;Province0237;Province0237;;Province0237;;;;;;;;;x
b_barony0237d;Barony0237d;Barony0237d;Barony0237d;;Barony0237d;;;;;;;;;x
b_barony0237e;Barony0237e;Barony0237e;Barony0237e;;Barony0237e;;;;;;;;;x
b_barony0237f;Barony0237f;Barony0237f;Barony0237f;;Barony0237f;;;;;;;;;x
b_barony0237g;Barony0237g;Barony0237g;Barony0237g;;Barony0237g;;;;;;;;;x
b_barony0237h;Barony0237h;Barony0237h;Barony0237h;;Barony0237h;;;;;;;;;x
b_barony0237i;Barony0237i;Barony0237i;Barony0237i;;Barony0237i;;;;;;;;;x
b_barony0237j;Barony0237j;Barony0237j;Barony0237j;;Barony0237j;;;;;;;;;x
c_province0238_adj;Province0238;Province0238;Province0238;;Province0238;;;;;;;;;x
b_province0238;Province0238;Province0238;Province0238;;Province0238;;;;;;;;;x
b_barony0238d;Barony0238d;Barony0238d;Barony0238d;;Barony0238d;;;;;;;;;x
b_barony0238e;Barony0238e;Barony0238e;Barony0238e;;Barony0238e;;;;;;;;;x
b_barony0238f;Barony0238f;Barony0238f;Barony0238f;;Barony0238f;;;;;;;;;x
b_barony0238g;Barony0238g;Barony0238g;Barony0238g;;Barony0238g;;;;;;;;;x
b_barony0238h;Barony0238h;Barony0238h;Barony0238h;;Barony0238h;;;;;;;;;x
b_barony0238i;Barony0238i;Barony0238i;Barony0238i;;Barony0238i;;;;;;;;;x
b_barony0238j;Barony0238j;Barony0238j;Barony0238j;;Barony0238j;;;;;;;;;x
k_victiri;Victiri;Victiri;Victiri;;Victiri;;;;;;;;;x
k_victiri_adj;Victiri;Victiri;Victiri;;Victiri;;;;;;;;;x
d_oria;Oria;Oria;Oria;;Oria;;;;;;;;;x
d_oria_adj;Oria;Oria;Oria;;Oria;;;;;;;;;x
c_oria_adj;Oria;Oria;Oria;;Oria;;;;;;;;;x
b_oria;Oria;Oria;Oria;;Oria;;;;;;;;;x
b_barony0239d;Barony0239d;Barony0239d;Barony0239d;;Barony0239d;;;;;;;;;x
b_barony0239e;Barony0239e;Barony0239e;Barony0239e;;Barony0239e;;;;;;;;;x
b_barony0239f;Barony0239f;Barony0239f;Barony0239f;;Barony0239f;;;;;;;;;x
b_barony0239g;Barony0239g;Barony0239g;Barony0239g;;Barony0239g;;;;;;;;;x
b_barony0239h;Barony0239h;Barony0239h;Barony0239h;;Barony0239h;;;;;;;;;x
b_barony0239i;Barony0239i;Barony0239i;Barony0239i;;Barony0239i;;;;;;;;;x
b_barony0239j;Barony0239j;Barony0239j;Barony0239j;;Barony0239j;;;;;;;;;x
c_province0240_adj;Province0240;Province0240;Province0240;;Province0240;;;;;;;;;x
b_province0240;Province0240;Province0240;Province0240;;Province0240;;;;;;;;;x
b_barony0240d;Barony0240d;Barony0240d;Barony0240d;;Barony0240d;;;;;;;;;x
b_barony0240e;Barony0240e;Barony0240e;Barony0240e;;Barony0240e;;;;;;;;;x
b_barony0240f;Barony0240f;Barony0240f;Barony0240f;;Barony0240f;;;;;;;;;x
b_barony0240g;Barony0240g;Barony0240g;Barony0240g;;Barony0240g;;;;;;;;;x
b_barony0240h;Barony0240h;Barony0240h;Barony0240h;;Barony0240h;;;;;;;;;x
b_barony0240i;Barony0240i;Barony0240i;Barony0240i;;Barony0240i;;;;;;;;;x
b_barony0240j;Barony0240j;Barony0240j;Barony0240j;;Barony0240j;;;;;;;;;x
c_province0241_adj;Province0241;Province0241;Province0241;;Province0241;;;;;;;;;x
b_province0241;Province0241;Province0241;Province0241;;Province0241;;;;;;;;;x
b_barony0241d;Barony0241d;Barony0241d;Barony0241d;;Barony0241d;;;;;;;;;x
b_barony0241e;Barony0241e;Barony0241e;Barony0241e;;Barony0241e;;;;;;;;;x
b_barony0241f;Barony0241f;Barony0241f;Barony0241f;;Barony0241f;;;;;;;;;x
b_barony0241g;Barony0241g;Barony0241g;Barony0241g;;Barony0241g;;;;;;;;;x
b_barony0241h;Barony0241h;Barony0241h;Barony0241h;;Barony0241h;;;;;;;;;x
b_barony0241i;Barony0241i;Barony0241i;Barony0241i;;Barony0241i;;;;;;;;;x
b_barony0241j;Barony0241j;Barony0241j;Barony0241j;;Barony0241j;;;;;;;;;x
c_province0242_adj;Province0242;Province0242;Province0242;;Province0242;;;;;;;;;x
b_province0242;Province0242;Province0242;Province0242;;Province0242;;;;;;;;;x
b_barony0242d;Barony0242d;Barony0242d;Barony0242d;;Barony0242d;;;;;;;;;x
b_barony0242e;Barony0242e;Barony0242e;Barony0242e;;Barony0242e;;;;;;;;;x
b_barony0242f;Barony0242f;Barony0242f;Barony0242f;;Barony0242f;;;;;;;;;x
b_barony0242g;Barony0242g;Barony0242g;Barony0242g;;Barony0242g;;;;;;;;;x
b_barony0242h;Barony0242h;Barony0242h;Barony0242h;;Barony0242h;;;;;;;;;x
b_barony0242i;Barony0242i;Barony0242i;Barony0242i;;Barony0242i;;;;;;;;;x
b_barony0242j;Barony0242j;Barony0242j;Barony0242j;;Barony0242j;;;;;;;;;x
c_province0243_adj;Province0243;Province0243;Province0243;;Province0243;;;;;;;;;x
b_province0243;Province0243;Province0243;Province0243;;Province0243;;;;;;;;;x
b_barony0243d;Barony0243d;Barony0243d;Barony0243d;;Barony0243d;;;;;;;;;x
b_barony0243e;Barony0243e;Barony0243e;Barony0243e;;Barony0243e;;;;;;;;;x
b_barony0243f;Barony0243f;Barony0243f;Barony0243f;;Barony0243f;;;;;;;;;x
b_barony0243g;Barony0243g;Barony0243g;Barony0243g;;Barony0243g;;;;;;;;;x
b_barony0243h;Barony0243h;Barony0243h;Barony0243h;;Barony0243h;;;;;;;;;x
b_barony0243i;Barony0243i;Barony0243i;Barony0243i;;Barony0243i;;;;;;;;;x
b_barony0243j;Barony0243j;Barony0243j;Barony0243j;;Barony0243j;;;;;;;;;x
d_exolim;Exolim;Exolim;Exolim;;Exolim;;;;;;;;;x
d_exolim_adj;Exolim;Exolim;Exolim;;Exolim;;;;;;;;;x
c_exolim_adj;Exolim;Exolim;Exolim;;Exolim;;;;;;;;;x
b_exolim;Exolim;Exolim;Exolim;;Exolim;;;;;;;;;x
b_barony0244d;Barony0244d;Barony0244d;Barony0244d;;Barony0244d;;;;;;;;;x
b_barony0244e;Barony0244e;Barony0244e;Barony0244e;;Barony0244e;;;;;;;;;x
b_barony0244f;Barony0244f;Barony0244f;Barony0244f;;Barony0244f;;;;;;;;;x
b_barony0244g;Barony0244g;Barony0244g;Barony0244g;;Barony0244g;;;;;;;;;x
b_barony0244h;Barony0244h;Barony0244h;Barony0244h;;Barony0244h;;;;;;;;;x
b_barony0244i;Barony0244i;Barony0244i;Barony0244i;;Barony0244i;;;;;;;;;x
b_barony0244j;Barony0244j;Barony0244j;Barony0244j;;Barony0244j;;;;;;;;;x
c_province0245_adj;Province0245;Province0245;Province0245;;Province0245;;;;;;;;;x
b_province0245;Province0245;Province0245;Province0245;;Province0245;;;;;;;;;x
b_barony0245d;Barony0245d;Barony0245d;Barony0245d;;Barony0245d;;;;;;;;;x
b_barony0245e;Barony0245e;Barony0245e;Barony0245e;;Barony0245e;;;;;;;;;x
b_barony0245f;Barony0245f;Barony0245f;Barony0245f;;Barony0245f;;;;;;;;;x
b_barony0245g;Barony0245g;Barony0245g;Barony0245g;;Barony0245g;;;;;;;;;x
b_barony0245h;Barony0245h;Barony0245h;Barony0245h;;Barony0245h;;;;;;;;;x
b_barony0245i;Barony0245i;Barony0245i;Barony0245i;;Barony0245i;;;;;;;;;x
b_barony0245j;Barony0245j;Barony0245j;Barony0245j;;Barony0245j;;;;;;;;;x
c_province0246_adj;Province0246;Province0246;Province0246;;Province0246;;;;;;;;;x
b_province0246;Province0246;Province0246;Province0246;;Province0246;;;;;;;;;x
b_barony0246d;Barony0246d;Barony0246d;Barony0246d;;Barony0246d;;;;;;;;;x
b_barony0246e;Barony0246e;Barony0246e;Barony0246e;;Barony0246e;;;;;;;;;x
b_barony0246f;Barony0246f;Barony0246f;Barony0246f;;Barony0246f;;;;;;;;;x
b_barony0246g;Barony0246g;Barony0246g;Barony0246g;;Barony0246g;;;;;;;;;x
b_barony0246h;Barony0246h;Barony0246h;Barony0246h;;Barony0246h;;;;;;;;;x
b_barony0246i;Barony0246i;Barony0246i;Barony0246i;;Barony0246i;;;;;;;;;x
b_barony0246j;Barony0246j;Barony0246j;Barony0246j;;Barony0246j;;;;;;;;;x
c_province0247_adj;Province0247;Province0247;Province0247;;Province0247;;;;;;;;;x
b_province0247;Province0247;Province0247;Province0247;;Province0247;;;;;;;;;x
b_barony0247d;Barony0247d;Barony0247d;Barony0247d;;Barony0247d;;;;;;;;;x
b_barony0247e;Barony0247e;Barony0247e;Barony0247e;;Barony0247e;;;;;;;;;x
b_barony0247f;Barony0247f;Barony0247f;Barony0247f;;Barony0247f;;;;;;;;;x
b_barony0247g;Barony0247g;Barony0247g;Barony0247g;;Barony0247g;;;;;;;;;x
b_barony0247h;Barony0247h;Barony0247h;Barony0247h;;Barony0247h;;;;;;;;;x
b_barony0247i;Barony0247i;Barony0247i;Barony0247i;;Barony0247i;;;;;;;;;x
b_barony0247j;Barony0247j;Barony0247j;Barony0247j;;Barony0247j;;;;;;;;;x
c_province0248_adj;Province0248;Province0248;Province0248;;Province0248;;;;;;;;;x
b_province0248;Province0248;Province0248;Province0248;;Province0248;;;;;;;;;x
b_barony0248d;Barony0248d;Barony0248d;Barony0248d;;Barony0248d;;;;;;;;;x
b_barony0248e;Barony0248e;Barony0248e;Barony0248e;;Barony0248e;;;;;;;;;x
b_barony0248f;Barony0248f;Barony0248f;Barony0248f;;Barony0248f;;;;;;;;;x
b_barony0248g;Barony0248g;Barony0248g;Barony0248g;;Barony0248g;;;;;;;;;x
b_barony0248h;Barony0248h;Barony0248h;Barony0248h;;Barony0248h;;;;;;;;;x
b_barony0248i;Barony0248i;Barony0248i;Barony0248i;;Barony0248i;;;;;;;;;x
b_barony0248j;Barony0248j;Barony0248j;Barony0248j;;Barony0248j;;;;;;;;;x
c_province0249_adj;Province0249;Province0249;Province0249;;Province0249;;;;;;;;;x
b_province0249;Province0249;Province0249;Province0249;;Province0249;;;;;;;;;x
b_barony0249d;Barony0249d;Barony0249d;Barony0249d;;Barony0249d;;;;;;;;;x
b_barony0249e;Barony0249e;Barony0249e;Barony0249e;;Barony0249e;;;;;;;;;x
b_barony0249f;Barony0249f;Barony0249f;Barony0249f;;Barony0249f;;;;;;;;;x
b_barony0249g;Barony0249g;Barony0249g;Barony0249g;;Barony0249g;;;;;;;;;x
b_barony0249h;Barony0249h;Barony0249h;Barony0249h;;Barony0249h;;;;;;;;;x
b_barony0249i;Barony0249i;Barony0249i;Barony0249i;;Barony0249i;;;;;;;;;x
b_barony0249j;Barony0249j;Barony0249j;Barony0249j;;Barony0249j;;;;;;;;;x
d_remotu;Remotu;Remotu;Remotu;;Remotu;;;;;;;;;x
d_remotu_adj;Remotu;Remotu;Remotu;;Remotu;;;;;;;;;x
c_remotu_adj;Remotu;Remotu;Remotu;;Remotu;;;;;;;;;x
b_remotu;Remotu;Remotu;Remotu;;Remotu;;;;;;;;;x
b_barony0250d;Barony0250d;Barony0250d;Barony0250d;;Barony0250d;;;;;;;;;x
b_barony0250e;Barony0250e;Barony0250e;Barony0250e;;Barony0250e;;;;;;;;;x
b_barony0250f;Barony0250f;Barony0250f;Barony0250f;;Barony0250f;;;;;;;;;x
b_barony0250g;Barony0250g;Barony0250g;Barony0250g;;Barony0250g;;;;;;;;;x
b_barony0250h;Barony0250h;Barony0250h;Barony0250h;;Barony0250h;;;;;;;;;x
b_barony0250i;Barony0250i;Barony0250i;Barony0250i;;Barony0250i;;;;;;;;;x
b_barony0250j;Barony0250j;Barony0250j;Barony0250j;;Barony0250j;;;;;;;;;x
d_riult;Riult;Riult;Riult;;Riult;;;;;;;;;x
d_riult_adj;Riult;Riult;Riult;;Riult;;;;;;;;;x
c_riult_adj;Riult;Riult;Riult;;Riult;;;;;;;;;x
b_riult;Riult;Riult;Riult;;Riult;;;;;;;;;x
b_barony0251d;Barony0251d;Barony0251d;Barony0251d;;Barony0251d;;;;;;;;;x
b_barony0251e;Barony0251e;Barony0251e;Barony0251e;;Barony0251e;;;;;;;;;x
b_barony0251f;Barony0251f;Barony0251f;Barony0251f;;Barony0251f;;;;;;;;;x
b_barony0251g;Barony0251g;Barony0251g;Barony0251g;;Barony0251g;;;;;;;;;x
b_barony0251h;Barony0251h;Barony0251h;Barony0251h;;Barony0251h;;;;;;;;;x
b_barony0251i;Barony0251i;Barony0251i;Barony0251i;;Barony0251i;;;;;;;;;x
b_barony0251j;Barony0251j;Barony0251j;Barony0251j;;Barony0251j;;;;;;;;;x
c_province0252_adj;Province0252;Province0252;Province0252;;Province0252;;;;;;;;;x
b_province0252;Province0252;Province0252;Province0252;;Province0252;;;;;;;;;x
b_barony0252d;Barony0252d;Barony0252d;Barony0252d;;Barony0252d;;;;;;;;;x
b_barony0252e;Barony0252e;Barony0252e;Barony0252e;;Barony0252e;;;;;;;;;x
b_barony0252f;Barony0252f;Barony0252f;Barony0252f;;Barony0252f;;;;;;;;;x
b_barony0252g;Barony0252g;Barony0252g;Barony0252g;;Barony0252g;;;;;;;;;x
b_barony0252h;Barony0252h;Barony0252h;Barony0252h;;Barony0252h;;;;;;;;;x
b_barony0252i;Barony0252i;Barony0252i;Barony0252i;;Barony0252i;;;;;;;;;x
b_barony0252j;Barony0252j;Barony0252j;Barony0252j;;Barony0252j;;;;;;;;;x
c_province0253_adj;Province0253;Province0253;Province0253;;Province0253;;;;;;;;;x
b_province0253;Province0253;Province0253;Province0253;;Province0253;;;;;;;;;x
b_barony0253d;Barony0253d;Barony0253d;Barony0253d;;Barony0253d;;;;;;;;;x
b_barony0253e;Barony0253e;Barony0253e;Barony0253e;;Barony0253e;;;;;;;;;x
b_barony0253f;Barony0253f;Barony0253f;Barony0253f;;Barony0253f;;;;;;;;;x
b_barony0253g;Barony0253g;Barony0253g;Barony0253g;;Barony0253g;;;;;;;;;x
b_barony0253h;Barony0253h;Barony0253h;Barony0253h;;Barony0253h;;;;;;;;;x
b_barony0253i;Barony0253i;Barony0253i;Barony0253i;;Barony0253i;;;;;;;;;x
b_barony0253j;Barony0253j;Barony0253j;Barony0253j;;Barony0253j;;;;;;;;;x
k_oettir;Oettir;Oettir;Oettir;;Oettir;;;;;;;;;x
k_oettir_adj;Oettir;Oettir;Oettir;;Oettir;;;;;;;;;x
d_oettinott;Oettinott;Oettinott;Oettinott;;Oettinott;;;;;;;;;x
d_oettinott_adj;Oettinott;Oettinott;Oettinott;;Oettinott;;;;;;;;;x
c_oettinott_adj;Oettinott;Oettinott;Oettinott;;Oettinott;;;;;;;;;x
b_oettinott;Oettinott;Oettinott;Oettinott;;Oettinott;;;;;;;;;x
b_barony0254d;Barony0254d;Barony0254d;Barony0254d;;Barony0254d;;;;;;;;;x
b_barony0254e;Barony0254e;Barony0254e;Barony0254e;;Barony0254e;;;;;;;;;x
b_barony0254f;Barony0254f;Barony0254f;Barony0254f;;Barony0254f;;;;;;;;;x
b_barony0254g;Barony0254g;Barony0254g;Barony0254g;;Barony0254g;;;;;;;;;x
b_barony0254h;Barony0254h;Barony0254h;Barony0254h;;Barony0254h;;;;;;;;;x
b_barony0254i;Barony0254i;Barony0254i;Barony0254i;;Barony0254i;;;;;;;;;x
b_barony0254j;Barony0254j;Barony0254j;Barony0254j;;Barony0254j;;;;;;;;;x
c_province0255_adj;Province0255;Province0255;Province0255;;Province0255;;;;;;;;;x
b_province0255;Province0255;Province0255;Province0255;;Province0255;;;;;;;;;x
b_barony0255d;Barony0255d;Barony0255d;Barony0255d;;Barony0255d;;;;;;;;;x
b_barony0255e;Barony0255e;Barony0255e;Barony0255e;;Barony0255e;;;;;;;;;x
b_barony0255f;Barony0255f;Barony0255f;Barony0255f;;Barony0255f;;;;;;;;;x
b_barony0255g;Barony0255g;Barony0255g;Barony0255g;;Barony0255g;;;;;;;;;x
b_barony0255h;Barony0255h;Barony0255h;Barony0255h;;Barony0255h;;;;;;;;;x
b_barony0255i;Barony0255i;Barony0255i;Barony0255i;;Barony0255i;;;;;;;;;x
b_barony0255j;Barony0255j;Barony0255j;Barony0255j;;Barony0255j;;;;;;;;;x
c_province0256_adj;Province0256;Province0256;Province0256;;Province0256;;;;;;;;;x
b_province0256;Province0256;Province0256;Province0256;;Province0256;;;;;;;;;x
b_barony0256d;Barony0256d;Barony0256d;Barony0256d;;Barony0256d;;;;;;;;;x
b_barony0256e;Barony0256e;Barony0256e;Barony0256e;;Barony0256e;;;;;;;;;x
b_barony0256f;Barony0256f;Barony0256f;Barony0256f;;Barony0256f;;;;;;;;;x
b_barony0256g;Barony0256g;Barony0256g;Barony0256g;;Barony0256g;;;;;;;;;x
b_barony0256h;Barony0256h;Barony0256h;Barony0256h;;Barony0256h;;;;;;;;;x
b_barony0256i;Barony0256i;Barony0256i;Barony0256i;;Barony0256i;;;;;;;;;x
b_barony0256j;Barony0256j;Barony0256j;Barony0256j;;Barony0256j;;;;;;;;;x
c_province0257_adj;Province0257;Province0257;Province0257;;Province0257;;;;;;;;;x
b_province0257;Province0257;Province0257;Province0257;;Province0257;;;;;;;;;x
b_barony0257d;Barony0257d;Barony0257d;Barony0257d;;Barony0257d;;;;;;;;;x
